date,month,total_listings,active_listings,booked_listings,available_listing_nights,demand_nights,revenue,occupancy,adr,rev_par,avg_stay_length,ISO2,country,world_region,world_subregion,occ_norm
2024-09-01,Sep,5560,4724,3927,105303,42111,4038349,0.3999031366627731,95.9,38.35,2.9,EE,Estonia,Europe,Northern Europe,0.23481037606591817
2024-10-01,Oct,5183,3873,3350,88054,37397,3360166,0.4247052944783883,89.85,38.16,2.73,EE,Estonia,Europe,Northern Europe,0.30490787255116153
2024-11-01,Nov,4902,3439,2963,77342,31806,2805275,0.4112383956970339,88.2,36.27,2.69,EE,Estonia,Europe,Northern Europe,0.26684683378949436
2024-12-01,Dec,4694,3612,3423,83038,42397,4330119,0.5105734723861365,102.13,52.15,2.8,EE,Estonia,Europe,Northern Europe,0.5475941881463732
2024-01-01,Jan,25765,9720,8350,218576,75528,5374385,0.3455457140765683,71.16,24.59,3.96,EG,Egypt,Africa,North Africa,0.17700609252970095
2024-02-01,Feb,25669,8619,6740,168822,68607,4595243,0.40638660838042434,66.98,27.22,3.76,EG,Egypt,Africa,North Africa,0.5490225473860201
2024-03-01,Mar,26516,8153,6576,181467,57452,3853971,0.3165975080868698,67.08,21.24,3.96,EG,Egypt,Africa,North Africa,0
2024-04-01,Apr,27949,10338,9395,206516,92910,7903188,0.4498925022758527,85.06,38.27,3.95,EG,Egypt,Africa,North Africa,0.8150427727216403
2024-05-01,May,29308,11812,9755,255792,101059,8351400,0.39508272346281353,82.64,32.65,3.8,EG,Egypt,Africa,North Africa,0.47990405001234054
2024-06-01,Jun,31593,13161,11408,262832,115228,10692367,0.43840932610945393,92.79,40.68,3.99,EG,Egypt,Africa,North Africa,0.7448279848426348
2024-07-01,Jul,31821,14715,11773,304822,129941,13931814,0.42628484820649426,107.22,45.7,4.12,EG,Egypt,Africa,North Africa,0.6706919068304323
2024-08-01,Aug,32734,13746,11932,306110,133036,14678412,0.4346019404789128,110.33,47.95,3.93,EG,Egypt,Africa,North Africa,0.7215474246084137
2024-09-01,Sep,34921,13539,10335,279238,105402,8509085,0.3774629527499838,80.73,30.47,3.74,EG,Egypt,Africa,North Africa,0.372166569967563
2024-10-01,Oct,36318,12813,10553,277743,118388,8863782,0.4262501665208484,74.87,31.91,3.76,EG,Egypt,Africa,North Africa,0.6704798429235809
2024-11-01,Nov,37023,12760,10784,272041,126320,8648485,0.464341772012307,68.46,31.79,3.83,EG,Egypt,Africa,North Africa,0.9033939740661238
2024-12-01,Dec,37667,14544,12956,288661,138598,9890640,0.480141065124835,71.36,34.26,3.89,EG,Egypt,Africa,North Africa,1
2024-01-01,Jan,343266,245511,211944,5565944,2459303,347692175,0.4418483189913517,141.38,62.47,4.23,ES,Spain,Europe,Southern/Mediterranean Europe,0
2024-02-01,Feb,337253,223551,204082,4490199,2678980,403121850,0.596628345425225,150.48,89.78,3.94,ES,Spain,Europe,Southern/Mediterranean Europe,0.4705539814213374
2024-03-01,Mar,373248,281701,272235,5721770,3488941,566319930,0.609766033937051,162.32,98.98,3.86,ES,Spain,Europe,Southern/Mediterranean Europe,0.5104944813575756
2024-04-01,Apr,392289,310486,265280,6879872,3456758,611005836,0.502445103629835,176.76,88.81,3.76,ES,Spain,Europe,Southern/Mediterranean Europe,0.18422311282619988
2024-05-01,May,414719,327484,300406,7296351,4152323,801064673,0.5690958398245918,192.92,109.79,3.61,ES,Spain,Europe,Southern/Mediterranean Europe,0.3868511262960462
2024-06-01,Jun,435369,365121,346755,7912953,4748713,1004949948,0.6001189442171588,211.63,127,3.84,ES,Spain,Europe,Southern/Mediterranean Europe,0.4811659137031212
2024-07-01,Jul,456577,401741,380297,8914000,6125023,1370055936,0.6871239623064842,223.68,153.7,4.42,ES,Spain,Europe,Southern/Mediterranean Europe,0.7456739294260579
2024-08-01,Aug,458767,415451,399221,9061641,6984530,1583236656,0.7707798179159824,226.68,174.72,4.55,ES,Spain,Europe,Southern/Mediterranean Europe,1
2024-09-01,Sep,457697,415293,347668,8803187,4964731,1015317995,0.5639697305078263,204.51,115.34,3.98,ES,Spain,Europe,Southern/Mediterranean Europe,0.37126700214398356
2024-10-01,Oct,421161,344963,300129,7549454,4336179,824201702,0.5743698815834893,190.08,109.17,3.78,ES,Spain,Europe,Southern/Mediterranean Europe,0.40288498676894063
2024-11-01,Nov,395663,306795,271559,6524251,3248569,505073411,0.4979221369625418,155.48,77.41,3.73,ES,Spain,Europe,Southern/Mediterranean Europe,0.17047263078942312
2024-12-01,Dec,378853,288089,267905,6155995,3343713,542472119,0.543163696526719,162.24,88.12,3.78,ES,Spain,Europe,Southern/Mediterranean Europe,0.30801360729086674
2024-01-01,Jan,19098,15276,13243,352990,139329,22465151,0.3947108983257316,161.24,63.64,3.36,FI,Finland,Europe,Northern Europe,0
2024-02-01,Feb,19125,14253,13197,307881,170601,27053842,0.5541134399329611,158.58,87.87,3.5,FI,Finland,Europe,Northern Europe,0.7373657940468719
2024-03-01,Mar,19589,15161,14250,357261,191901,29450257,0.5371451123968192,153.47,82.43,3.51,FI,Finland,Europe,Northern Europe,0.6588735430376994
2024-04-01,Apr,19226,14788,12721,336365,135296,17988621,0.40222972069032153,132.96,53.48,3.27,FI,Finland,Europe,Northern Europe,0.03478064005292999
2024-05-01,May,20462,15639,13923,342733,146621,18136690,0.42779948239591753,123.7,52.92,2.99,FI,Finland,Europe,Northern Europe,0.15306148710550277
2024-06-01,Jun,22480,19183,18454,423607,237402,32698635,0.5604298323682092,137.74,77.19,3.11,FI,Finland,Europe,Northern Europe,0.7665842222887783
2024-07-01,Jul,22701,20158,19034,491107,300012,42473028,0.6108892766749405,141.57,86.48,3.11,FI,Finland,Europe,Northern Europe,1
2024-08-01,Aug,23409,20173,18318,481186,249847,34609929,0.5192316484685756,138.52,71.93,3.06,FI,Finland,Europe,Northern Europe,0.5760092711108067
2024-09-01,Sep,21815,17820,15509,406927,177416,25167885,0.4359897475468573,141.86,61.85,3.17,FI,Finland,Europe,Northern Europe,0.1909480935898453
2024-10-01,Oct,21133,15917,13701,366712,156851,20982981,0.42772257248194767,133.78,57.22,3.02,FI,Finland,Europe,Northern Europe,0.15270571649348708
2024-11-01,Nov,21975,15960,14132,339461,154236,23223126,0.4543555813480783,150.57,68.41,2.96,FI,Finland,Europe,Northern Europe,0.27590494238049207
2024-12-01,Dec,22772,17977,16916,395012,220333,48314284,0.5577881178293318,219.28,122.31,3.3,FI,Finland,Europe,Northern Europe,0.7543641540328769
2024-01-01,Jan,1318,948,822,23984,9214,1531901,0.3841727818545697,166.26,63.87,3.51,FJ,Fiji,Asia and the Pacific,Oceania,0.18642909749069458
2024-02-01,Feb,1353,854,665,18343,6412,869901,0.34956114048956005,135.67,47.42,3.47,FJ,Fiji,Asia and the Pacific,Oceania,0
2024-03-01,Mar,1374,825,724,18672,7674,1300551,0.4109897172236504,169.47,69.65,3.35,FJ,Fiji,Asia and the Pacific,Oceania,0.33087347692940444
2024-04-01,Apr,1386,886,811,20787,9054,1675055,0.4355606869678164,185.01,80.58,3.53,FJ,Fiji,Asia and the Pacific,Oceania,0.4632203848835269
2024-05-01,May,1418,969,872,23131,11003,2022652,0.475681985214647,183.83,87.44,3.29,FJ,Fiji,Asia and the Pacific,Oceania,0.6793262130767321
2024-06-01,Jun,1466,1034,955,24503,12696,2357926,0.5181406358405093,185.72,96.23,3.33,FJ,Fiji,Asia and the Pacific,Oceania,0.9080217503202895
2024-07-01,Jul,1489,1102,1013,27359,14643,2778716,0.5352169304433642,189.76,101.56,3.5,FJ,Fiji,Asia and the Pacific,Oceania,1
2024-08-01,Aug,1578,1143,1010,27836,13582,2561417,0.48792930018680847,188.59,92.02,3.3,FJ,Fiji,Asia and the Pacific,Oceania,0.7452940720657187
2024-09-01,Sep,1670,1187,1063,27923,12321,2385257,0.4412491494466927,193.59,85.42,3.29,FJ,Fiji,Asia and the Pacific,Oceania,0.49386021831016935
2024-10-01,Oct,1707,1173,959,27478,11346,2394410,0.4129121479001383,211.04,87.14,3.53,FJ,Fiji,Asia and the Pacific,Oceania,0.34122828825506385
2024-11-01,Nov,1768,1122,943,25886,10269,1832542,0.39670091941590047,178.45,70.79,3.47,FJ,Fiji,Asia and the Pacific,Oceania,0.25390955454753117
2024-12-01,Dec,1833,1240,1155,28275,13070,2461788,0.46224580017683464,188.35,87.07,3.38,FJ,Fiji,Asia and the Pacific,Oceania,0.606954729046228
2024-01-01,Jan,743440,537663,451568,13242067,5080893,745021972,0.38369334636352465,146.63,56.26,3.94,FR,France,Europe,Western Europe,0
2024-02-01,Feb,785148,486165,442295,10290055,5657933,872954951,0.5498447773116859,154.29,84.83,4,FR,France,Europe,Western Europe,0.4857778580606935
2024-03-01,Mar,834689,573404,532316,12540130,6302750,961620022,0.5026064323097129,152.57,76.68,3.72,FR,France,Europe,Western Europe,0.34766684738543785
2024-04-01,Apr,872645,628814,550164,13889765,6699833,950812439,0.4823575488858163,141.92,68.45,3.69,FR,France,Europe,Western Europe,0.28846507487196404
2024-05-01,May,908601,730119,693756,17247795,8980704,1357136619,0.5206870791309846,151.12,78.68,3.39,FR,France,Europe,Western Europe,0.4005293345458978
2024-06-01,Jun,976051,791589,717853,17592145,9179537,1453454604,0.5217974840475679,158.34,82.62,3.61,FR,France,Europe,Western Europe,0.40377583154492874
2024-07-01,Jul,1078987,913554,861106,20873851,13419373,2245435388,0.6428796008939606,167.33,107.57,4.25,FR,France,Europe,Western Europe,0.7577842865756086
2024-08-01,Aug,1070621,944071,914405,22545005,16361475,2752943457,0.7257250552838644,168.26,122.11,4.33,FR,France,Europe,Western Europe,1
2024-09-01,Sep,985094,867019,715626,19231227,9364940,1378484554,0.48696528827827784,147.2,71.68,3.79,FR,France,Europe,Western Europe,0.30193674803059134
2024-10-01,Oct,891360,690128,578629,15354665,7767224,1095903902,0.5058543445916925,141.09,71.37,3.5,FR,France,Europe,Western Europe,0.35716278649655714
2024-11-01,Nov,858349,585218,505223,13261766,5678170,768346458,0.4281609251739173,135.32,57.94,3.33,FR,France,Europe,Western Europe,0.13001010622892067
2024-12-01,Dec,850853,633387,597520,12592082,7296769,1115121857,0.5794727988588384,152.82,88.56,3.67,FR,France,Europe,Western Europe,0.5724014686045128
